Wavenumber (1/cm),Transmittance
1094.0682664272972,0.8359
1095.386953903063,0.842
1096.705635,0.851
1098.0243224757658,0.855
1099.3430099515315,0.863
1100.6616974272972,0.867
1101.980384903063,0.875
1103.299067,0.877
1104.6177544757657,0.885
1105.9364419515314,0.891
1107.255129427297,0.893
1108.5738169030628,0.895
1109.892499,0.895
1111.2111864757658,0.895
1112.5298739515315,0.895
1113.8485614272972,0.895
1115.167248903063,0.895
1116.485931,0.895
1117.8046184757657,0.893
1119.1233059515314,0.893
1120.4419934272971,0.893
1121.7606809030628,0.895
1123.079363,0.895
1124.3980504757658,0.895
1125.7167379515315,0.895
1127.0354254272972,0.895
1128.354112903063,0.895
1129.672794,0.895
1130.9914814757658,0.897
1132.3101689515315,0.897
1133.6288564272973,0.902
1134.947543903063,0.904
1136.266226,0.906
1137.5849134757657,0.906
1138.9036009515314,0.908
1140.2222884272971,0.908
1141.5409759030629,0.908
1142.859658,0.908
1144.1783454757658,0.908
1145.4970329515315,0.908
1146.8157204272973,0.908
1148.134407903063,0.908
1149.45309,0.906
1150.7717774757657,0.906
1152.0904649515314,0.906
1153.4091524272972,0.904
1154.7278399030629,0.902
1156.046522,0.902
1157.3652094757658,0.902
1158.6838969515316,0.902
1160.0025844272973,0.9
1161.321271903063,0.9
1162.639954,0.9
1163.9586414757657,0.9
1165.2773289515314,0.9
1166.5960164272972,0.9
1167.914703903063,0.9
1169.233385,0.9
1170.5520724757657,0.9
1171.8707599515315,0.897
1173.1894474272972,0.897
1174.508134903063,0.897
1175.826817,0.895
1177.1455044757656,0.895
1178.4641919515313,0.895
1179.782879427297,0.895
1181.1015669030628,0.895
1182.420249,0.895
1183.7389364757657,0.893
1185.0576239515315,0.893
1186.3763114272972,0.893
1187.694998903063,0.891
1189.013681,0.889
1190.3323684757656,0.887
1191.6510559515314,0.887
1192.969743427297,0.885
1194.2884309030628,0.881
1195.607113,0.877
1196.9258004757658,0.875
1198.2444879515315,0.873
1199.5631754272972,0.867
1200.881862903063,0.861
1202.200544,0.853
1203.5192314757658,0.844
1204.8379189515315,0.834
1206.1566064272972,0.822
1207.475293903063,0.814
1208.793976,0.797
1210.1126634757657,0.781
